4W0OBNEX,2,1,http://www.wikidata.org/wiki/Q17297633
4W0OBNEX,3,0,http://www.wikidata.org/wiki/Q54802536
4W0OBNEX,4,1,http://www.wikidata.org/wiki/Q17297633
4W0OBNEX,6,0,http://www.wikidata.org/wiki/Q41
4W0OBNEX,5,1,http://www.wikidata.org/wiki/Q17297633
4W0OBNEX,4,0,http://www.wikidata.org/wiki/Q41793680
4W0OBNEX,5,0,http://www.wikidata.org/wiki/Q54802536
4W0OBNEX,1,0,http://www.wikidata.org/wiki/Q54802536
4W0OBNEX,1,1,http://www.wikidata.org/wiki/Q17297633
4W0OBNEX,2,0,http://www.wikidata.org/wiki/Q41793680
4W0OBNEX,3,1,http://www.wikidata.org/wiki/Q17297633
KVHVZV3L,2,0,http://www.wikidata.org/wiki/Q1720
KVHVZV3L,2,2,http://www.wikidata.org/wiki/Q392494
KVHVZV3L,2,1,http://www.wikidata.org/wiki/Q1223865
KVHVZV3L,1,1,http://www.wikidata.org/wiki/Q65952979
KVHVZV3L,1,0,http://www.wikidata.org/wiki/Q65
KVHVZV3L,1,2,http://www.wikidata.org/wiki/Q8731
RSP4RPJK,4,1,http://www.wikidata.org/wiki/Q7431090
RSP4RPJK,1,1,http://www.wikidata.org/wiki/Q2601386
RSP4RPJK,3,0,http://www.wikidata.org/wiki/Q7431089
RSP4RPJK,4,0,http://www.wikidata.org/wiki/Q7431090
RSP4RPJK,3,1,http://www.wikidata.org/wiki/Q7431089
RSP4RPJK,2,0,http://www.wikidata.org/wiki/Q6974685
RSP4RPJK,2,1,http://www.wikidata.org/wiki/Q1967556
RSP4RPJK,1,0,http://www.wikidata.org/wiki/Q56702278
7CWHHFZU,3,0,http://www.wikidata.org/wiki/Q6125113
7CWHHFZU,3,1,http://www.wikidata.org/wiki/Q6124976
7CWHHFZU,4,0,http://www.wikidata.org/wiki/Q57166722
7CWHHFZU,1,0,http://www.wikidata.org/wiki/Q6125113
7CWHHFZU,4,2,http://www.wikidata.org/wiki/Q1344
7CWHHFZU,2,1,http://www.wikidata.org/wiki/Q726531
7CWHHFZU,2,0,http://www.wikidata.org/wiki/Q57166722
7CWHHFZU,1,1,http://www.wikidata.org/wiki/Q6124976
7CWHHFZU,4,1,http://www.wikidata.org/wiki/Q726531
7CWHHFZU,2,2,http://www.wikidata.org/wiki/Q1344
7CWHHFZU,3,2,http://www.wikidata.org/wiki/Q1358138
7CWHHFZU,5,0,http://www.wikidata.org/wiki/Q612511
7CWHHFZU,1,2,http://www.wikidata.org/wiki/Q1358138
S3CKGCLJ,3,3,http://www.wikidata.org/wiki/Q110586720
S3CKGCLJ,3,1,http://www.wikidata.org/wiki/Q123446215
S3CKGCLJ,1,1,http://www.wikidata.org/wiki/Q13280150
S3CKGCLJ,2,3,http://www.wikidata.org/wiki/Q26271337
S3CKGCLJ,2,2,http://www.wikidata.org/wiki/Q26271337
S3CKGCLJ,1,0,http://www.wikidata.org/wiki/Q376769
S3CKGCLJ,1,3,http://www.wikidata.org/wiki/Q2391
S3CKGCLJ,2,1,http://www.wikidata.org/wiki/Q123800212
S3CKGCLJ,2,0,http://www.wikidata.org/wiki/Q265864
S3CKGCLJ,1,2,http://www.wikidata.org/wiki/Q2391
S3CKGCLJ,3,0,http://www.wikidata.org/wiki/Q85984950
S3CKGCLJ,3,2,http://www.wikidata.org/wiki/Q110586720
T55TO34J,2,4,http://www.wikidata.org/wiki/Q11764364
T55TO34J,1,4,http://www.wikidata.org/wiki/Q33414007
T55TO34J,1,2,http://www.wikidata.org/wiki/Q91185347
T55TO34J,1,3,http://www.wikidata.org/wiki/Q11220755
T55TO34J,1,0,http://www.wikidata.org/wiki/Q74181600
T55TO34J,1,5,http://www.wikidata.org/wiki/Q35538
T55TO34J,2,2,http://www.wikidata.org/wiki/Q4439
T55TO34J,2,0,http://www.wikidata.org/wiki/Q66531003
T55TO34J,2,3,http://www.wikidata.org/wiki/Q4426709
T55TO34J,2,5,http://www.wikidata.org/wiki/Q56412835
T55TO34J,2,1,http://www.wikidata.org/wiki/Q87138957
T55TO34J,1,1,http://www.wikidata.org/wiki/Q355384
7UH8BJ87,2,2,http://www.wikidata.org/wiki/Q2042538
7UH8BJ87,1,0,http://www.wikidata.org/wiki/Q2697088
7UH8BJ87,1,2,http://www.wikidata.org/wiki/Q2664154
7UH8BJ87,1,3,http://www.wikidata.org/wiki/Q26594739
7UH8BJ87,2,1,http://www.wikidata.org/wiki/Q979877
7UH8BJ87,1,1,http://www.wikidata.org/wiki/Q2621410
7UH8BJ87,2,0,http://www.wikidata.org/wiki/Q2565342
7UH8BJ87,2,4,http://www.wikidata.org/wiki/Q30263596
7UH8BJ87,2,3,http://www.wikidata.org/wiki/Q2657799
QNHDL33N,4,0,http://www.wikidata.org/wiki/Q21905930
