1LG3FS9I,5,4,http://www.wikidata.org/wiki/Q549728
1LG3FS9I,3,1,http://www.wikidata.org/wiki/Q4339448
1LG3FS9I,1,0,http://www.wikidata.org/wiki/Q4201789
1LG3FS9I,4,1,http://www.wikidata.org/wiki/Q4339448
1LG3FS9I,6,0,http://www.wikidata.org/wiki/Q420178
1LG3FS9I,1,3,http://www.wikidata.org/wiki/Q83172
1LG3FS9I,5,1,http://www.wikidata.org/wiki/Q105429923
1LG3FS9I,4,3,http://www.wikidata.org/wiki/Q83172
1LG3FS9I,5,3,http://www.wikidata.org/wiki/Q83172
1LG3FS9I,2,3,http://www.wikidata.org/wiki/Q83172
1LG3FS9I,2,0,http://www.wikidata.org/wiki/Q4201666
1LG3FS9I,3,3,http://www.wikidata.org/wiki/Q131252
4W0OBNEX,5,1,http://www.wikidata.org/wiki/Q17297633
4W0OBNEX,2,1,http://www.wikidata.org/wiki/Q17297633
4W0OBNEX,1,0,http://www.wikidata.org/wiki/Q54802536
4W0OBNEX,4,1,http://www.wikidata.org/wiki/Q17297633
4W0OBNEX,5,0,http://www.wikidata.org/wiki/Q41793386
4W0OBNEX,4,0,http://www.wikidata.org/wiki/Q41793385
4W0OBNEX,2,0,http://www.wikidata.org/wiki/Q41793383
4W0OBNEX,3,0,http://www.wikidata.org/wiki/Q41793384
4W0OBNEX,3,1,http://www.wikidata.org/wiki/Q17297633
4W0OBNEX,1,1,http://www.wikidata.org/wiki/Q17297633
UQPH9LSY,2,0,http://www.wikidata.org/wiki/Q3320573
UQPH9LSY,1,1,http://www.wikidata.org/wiki/Q50020430
UQPH9LSY,1,0,http://www.wikidata.org/wiki/Q332088
UQPH9LSY,3,2,http://www.wikidata.org/wiki/Q41497388
UQPH9LSY,3,1,http://www.wikidata.org/wiki/Q3479230
UQPH9LSY,3,0,http://www.wikidata.org/wiki/Q55596460
UQPH9LSY,2,2,http://www.wikidata.org/wiki/Q3035235
UQPH9LSY,2,1,http://www.wikidata.org/wiki/Q2295655
UQPH9LSY,1,2,http://www.wikidata.org/wiki/Q4227907
RTHP216U,2,0,http://www.wikidata.org/wiki/Q314407
RTHP216U,3,2,http://www.wikidata.org/wiki/Q314407
RTHP216U,1,0,http://www.wikidata.org/wiki/Q482607
RTHP216U,3,0,http://www.wikidata.org/wiki/Q3223847
RTHP216U,2,1,http://www.wikidata.org/wiki/Q1377491
RTHP216U,1,1,http://www.wikidata.org/wiki/Q7734952
RTHP216U,3,1,http://www.wikidata.org/wiki/Q20660452
RTHP216U,1,2,http://www.wikidata.org/wiki/Q488682
RTHP216U,2,2,http://www.wikidata.org/wiki/Q3060725
66V1UPF1,1,0,http://www.wikidata.org/wiki/Q1813849
66V1UPF1,2,4,http://www.wikidata.org/wiki/Q188061
66V1UPF1,1,3,http://www.wikidata.org/wiki/Q37
66V1UPF1,2,0,http://www.wikidata.org/wiki/Q118903
66V1UPF1,2,1,http://www.wikidata.org/wiki/Q118903
66V1UPF1,1,2,http://www.wikidata.org/wiki/Q137863
66V1UPF1,1,4,http://www.wikidata.org/wiki/Q188061
66V1UPF1,2,3,http://www.wikidata.org/wiki/Q37
66V1UPF1,2,2,http://www.wikidata.org/wiki/Q118910
WJDZNJ7R,2,0,http://www.wikidata.org/wiki/Q1337795
WJDZNJ7R,4,2,http://www.wikidata.org/wiki/Q695838
WJDZNJ7R,2,2,http://www.wikidata.org/wiki/Q7264
WJDZNJ7R,1,0,http://www.wikidata.org/wiki/Q506674
WJDZNJ7R,3,1,http://www.wikidata.org/wiki/Q30649500
WJDZNJ7R,3,2,http://www.wikidata.org/wiki/Q7264
WJDZNJ7R,1,1,http://www.wikidata.org/wiki/Q177266
WJDZNJ7R,3,0,http://www.wikidata.org/wiki/Q60270773
WJDZNJ7R,4,0,http://www.wikidata.org/wiki/Q6070493
WJDZNJ7R,5,0,http://www.wikidata.org/wiki/Q177266
WJDZNJ7R,4,1,http://www.wikidata.org/wiki/Q58157513
WJDZNJ7R,1,2,http://www.wikidata.org/wiki/Q794691
WJDZNJ7R,2,1,http://www.wikidata.org/wiki/Q3487646
KVHVZV3L,1,2,http://www.wikidata.org/wiki/Q8731
KVHVZV3L,2,1,http://www.wikidata.org/wiki/Q1223865
KVHVZV3L,3,1,http://www.wikidata.org/wiki/Q1720
KVHVZV3L,3,2,http://www.wikidata.org/wiki/Q24763248
KVHVZV3L,4,2,http://www.wikidata.org/wiki/Q37276728
KVHVZV3L,4,1,http://www.wikidata.org/wiki/Q65952979
KVHVZV3L,1,1,http://www.wikidata.org/wiki/Q65953199
KVHVZV3L,3,0,http://www.wikidata.org/wiki/Q1140952
KVHVZV3L,1,0,http://www.wikidata.org/wiki/Q64163877
KVHVZV3L,4,0,http://www.wikidata.org/wiki/Q64154173
KVHVZV3L,2,0,http://www.wikidata.org/wiki/Q1720
KVHVZV3L,2,2,http://www.wikidata.org/wiki/Q392494
639WTBBX,3,1,http://www.wikidata.org/wiki/Q7544339
639WTBBX,3,2,http://www.wikidata.org/wiki/Q97031008
639WTBBX,1,0,http://www.wikidata.org/wiki/Q3489939
639WTBBX,2,0,http://www.wikidata.org/wiki/Q3489200
639WTBBX,3,0,http://www.wikidata.org/wiki/Q2588696
639WTBBX,1,2,http://www.wikidata.org/wiki/Q20427325
639WTBBX,2,2,http://www.wikidata.org/wiki/Q118696383
639WTBBX,2,1,http://www.wikidata.org/wiki/Q1095840
RSP4RPJK,3,1,http://www.wikidata.org/wiki/Q105095571
RSP4RPJK,2,1,http://www.wikidata.org/wiki/Q1967556
RSP4RPJK,2,0,http://www.wikidata.org/wiki/Q6974685
RSP4RPJK,1,1,http://www.wikidata.org/wiki/Q2601386
RSP4RPJK,1,0,http://www.wikidata.org/wiki/Q97272714
RSP4RPJK,3,0,http://www.wikidata.org/wiki/Q108399979
L5LD752I,4,0,http://www.wikidata.org/wiki/Q67199593
L5LD752I,6,0,http://www.wikidata.org/wiki/Q103915481
L5LD752I,1,1,http://www.wikidata.org/wiki/Q2580972
L5LD752I,3,1,http://www.wikidata.org/wiki/Q7476466
L5LD752I,2,1,http://www.wikidata.org/wiki/Q2796967
L5LD752I,3,0,http://www.wikidata.org/wiki/Q103915481
L5LD752I,5,0,http://www.wikidata.org/wiki/Q67199527
L5LD752I,1,0,http://www.wikidata.org/wiki/Q67199527
L5LD752I,5,1,http://www.wikidata.org/wiki/Q2796967
L5LD752I,4,1,http://www.wikidata.org/wiki/Q2580972
L5LD752I,2,0,http://www.wikidata.org/wiki/Q15917739
IYAGHNQ1,6,0,http://www.wikidata.org/wiki/Q85730381
IYAGHNQ1,4,0,http://www.wikidata.org/wiki/Q21866927
IYAGHNQ1,7,0,http://www.wikidata.org/wiki/Q1407225
IYAGHNQ1,5,0,http://www.wikidata.org/wiki/Q1658185
IYAGHNQ1,1,0,http://www.wikidata.org/wiki/Q16556419
IYAGHNQ1,8,0,http://www.wikidata.org/wiki/Q1369077
IYAGHNQ1,11,0,http://www.wikidata.org/wiki/Q2216928
IYAGHNQ1,9,0,http://www.wikidata.org/wiki/Q1099088
IYAGHNQ1,3,0,http://www.wikidata.org/wiki/Q16825873
IYAGHNQ1,2,0,http://www.wikidata.org/wiki/Q15943603
IYAGHNQ1,10,0,http://www.wikidata.org/wiki/Q2350295
S4BBSEDC,2,0,http://www.wikidata.org/wiki/Q60521488
