7TTRWLYB,1,0,http://www.wikidata.org/entity/Q171919
7TTRWLYB,1,3,http://www.wikidata.org/entity/Q38
7TTRWLYB,1,5,http://www.wikidata.org/entity/Q171443
7TTRWLYB,2,0,http://www.wikidata.org/entity/Q172942
7TTRWLYB,2,3,http://www.wikidata.org/entity/Q38
7TTRWLYB,2,5,http://www.wikidata.org/entity/Q10514
7TTRWLYB,3,0,http://www.wikidata.org/entity/Q19936556
7TTRWLYB,3,3,http://www.wikidata.org/entity/Q38
7TTRWLYB,3,5,http://www.wikidata.org/entity/Q9673
7TTRWLYB,4,0,http://www.wikidata.org/entity/Q17195693
7TTRWLYB,4,3,http://www.wikidata.org/entity/Q38
7TTRWLYB,4,5,http://www.wikidata.org/entity/Q9673
3HJZRHH4,1,0,http://www.wikidata.org/entity/Q61366467
3HJZRHH4,1,1,http://www.wikidata.org/entity/Q17
3HJZRHH4,1,2,http://www.wikidata.org/entity/Q5386
3HJZRHH4,1,3,http://www.wikidata.org/entity/Q174170
3HJZRHH4,2,0,http://www.wikidata.org/entity/Q48311346
3HJZRHH4,2,1,http://www.wikidata.org/entity/Q17
3HJZRHH4,2,2,http://www.wikidata.org/entity/Q5386
3HJZRHH4,2,3,http://www.wikidata.org/entity/Q174170
3HJZRHH4,3,0,http://www.wikidata.org/entity/Q29065614
3HJZRHH4,3,1,http://www.wikidata.org/entity/Q17
3HJZRHH4,3,2,http://www.wikidata.org/entity/Q5386
3HJZRHH4,3,3,http://www.wikidata.org/entity/Q174170
3HJZRHH4,4,0,http://www.wikidata.org/entity/Q23045163
3HJZRHH4,4,1,http://www.wikidata.org/entity/Q17
3HJZRHH4,4,2,http://www.wikidata.org/entity/Q5386
3HJZRHH4,4,3,http://www.wikidata.org/entity/Q174170
O9B7BQWE,1,0,http://www.wikidata.org/entity/Q20978
O9B7BQWE,1,1,http://www.wikidata.org/entity/Q31
O9B7BQWE,1,2,http://www.wikidata.org/entity/Q7954
O9B7BQWE,2,0,http://www.wikidata.org/entity/Q20974
O9B7BQWE,2,1,http://www.wikidata.org/entity/Q31
O9B7BQWE,2,2,http://www.wikidata.org/entity/Q7954
O9B7BQWE,3,0,http://www.wikidata.org/entity/Q20969
